source,split,folder,filename,person_index,n_annotators,raw_categories_majority,emotion_classes,dropped_categories,bbox,label_status,reviewer_note
emotic,train,framesdb/images,frame_3cwdjsoxuemud18f.jpg,0,1,Engagement,,Engagement,298.0;387.0;435.0;701.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3cwdjsoxuemud18f.jpg,1,1,Engagement,,Engagement,1082.0;358.0;1151.0;673.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3cwdjsoxuemud18f.jpg,2,1,Engagement,,Engagement,785.0;374.0;864.0;693.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000040987.jpg,0,1,Engagement,,Engagement,69.0;93.0;196.0;294.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9k6z6dvb9jmczjs0.jpg,0,1,Engagement,,Engagement,1.0;178.0;591.0;1565.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9k6z6dvb9jmczjs0.jpg,2,1,Engagement,,Engagement,587.0;194.0;1029.0;1043.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000019754.jpg,0,1,Engagement,,Engagement,70.0;130.0;332.0;404.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_41hb2r0ulxhccfcy.jpg,0,1,Engagement,,Engagement,348.0;81.0;814.0;391.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000450902.jpg,0,1,Engagement,,Engagement,122.0;48.0;323.0;298.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000185287.jpg,0,1,Engagement,,Engagement,436.0;112.0;573.0;326.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000185287.jpg,1,1,Engagement,,Engagement,81.0;66.0;252.0;380.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000540206.jpg,0,1,Engagement,,Engagement,182.0;69.0;403.0;406.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000255614.jpg,0,1,Engagement,,Engagement,29.0;35.0;438.0;419.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000532342.jpg,0,1,Engagement,,Engagement,219.0;43.0;350.0;328.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000546651.jpg,0,1,Engagement,,Engagement,170.0;157.0;307.0;314.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000087105.jpg,0,1,Engagement,,Engagement,139.0;123.0;308.0;414.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000566713.jpg,0,1,Engagement,,Engagement,306.0;120.0;492.0;351.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000110434.jpg,0,1,Engagement,,Engagement,163.0;16.0;546.0;596.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000552852.jpg,1,1,Engagement,,Engagement,214.0;109.0;382.0;262.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_fhhuvfaehd31hb3c.jpg,0,1,Engagement,,Engagement,291.0;114.0;494.0;664.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_fhhuvfaehd31hb3c.jpg,1,1,Engagement,,Engagement,86.0;85.0;314.0;791.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_evmf9w81a6mz4yf5.jpg,0,1,Engagement,,Engagement,299.0;115.0;485.0;287.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_evmf9w81a6mz4yf5.jpg,2,1,Engagement,,Engagement,194.0;141.0;273.0;246.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000115917.jpg,0,1,Engagement,,Engagement,125.0;64.0;264.0;269.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_3xw8740px7b49km0.jpg,4,1,Engagement,,Engagement,338.0;58.0;385.0;212.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_746ku2c3z5y835ti.jpg,1,1,Engagement,,Engagement,135.0;100.0;940.0;1096.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000455313.jpg,1,1,Engagement,,Engagement,109.0;40.0;263.0;191.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_jes2dt5sjbni7hrm.jpg,0,1,Engagement,,Engagement,417.0;186.0;558.0;306.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000419294.jpg,0,1,Engagement,,Engagement,500.0;166.0;582.0;498.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000571653.jpg,0,1,Engagement,,Engagement,194.0;81.0;430.0;355.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000243955.jpg,0,1,Engagement,,Engagement,97.0;175.0;229.0;475.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bvqqsjysgzd13uct.jpg,0,1,Engagement,,Engagement,478.0;31.0;632.0;491.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bvqqsjysgzd13uct.jpg,1,1,Engagement,,Engagement,819.0;71.0;1007.0;454.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bmythpubuiadj9px.jpg,0,1,Engagement,,Engagement,76.0;21.0;896.0;575.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000526570.jpg,0,1,Engagement,,Engagement,177.0;89.0;345.0;585.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_etqwag7wo6zkp2by.jpg,0,1,Engagement,,Engagement,488.0;188.0;661.0;453.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_etqwag7wo6zkp2by.jpg,1,1,Engagement,,Engagement,712.0;241.0;771.0;346.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_jf48ilsdtxtek8lu.jpg,0,1,Engagement,,Engagement,816.0;880.0;922.0;1113.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gibub00f5gqguu5c.jpg,1,1,Engagement,,Engagement,231.0;270.0;289.0;411.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000448761.jpg,0,1,Engagement,,Engagement,151.0;120.0;510.0;442.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5xbpuurgr32c2i0m.jpg,4,1,Engagement,,Engagement,1789.0;563.0;2308.0;2318.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_f5wr2hrewylxss6s.jpg,1,1,Engagement,,Engagement,217.0;48.0;315.0;292.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gs14w0z9nzcpigwf.jpg,0,1,Engagement,,Engagement,161.0;71.0;463.0;606.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000027424.jpg,1,1,Engagement,,Engagement,418.0;105.0;525.0;475.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000077332.jpg,0,1,Engagement,,Engagement,228.0;107.0;356.0;423.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000064772.jpg,0,1,Engagement,,Engagement,150.0;129.0;296.0;353.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0wgplbe30uiwe0z4.jpg,0,1,Engagement,,Engagement,58.0;232.0;108.0;362.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0wgplbe30uiwe0z4.jpg,1,1,Engagement,,Engagement,130.0;243.0;172.0;404.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_iqou7m6tircnxndd.jpg,0,1,Engagement,,Engagement,263.0;51.0;466.0;735.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_fuq9p8osyapzaueg.jpg,0,1,Engagement,,Engagement,666.0;653.0;768.0;806.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_iytbhtq9rafkqqpt.jpg,1,1,Engagement,,Engagement,80.0;60.0;240.0;366.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_iytbhtq9rafkqqpt.jpg,2,1,Engagement,,Engagement,526.0;10.0;633.0;372.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000523754.jpg,0,1,Engagement,,Engagement,325.0;196.0;571.0;362.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000152479.jpg,1,1,Engagement,,Engagement,250.0;32.0;493.0;427.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000208646.jpg,0,1,Engagement,,Engagement,199.0;9.0;471.0;310.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000549924.jpg,0,1,Engagement,,Engagement,180.0;109.0;370.0;351.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000122250.jpg,0,1,Surprise,,Surprise,99.0;118.0;269.0;323.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_dvuuavqkgfrwzf5w.jpg,2,1,Engagement,,Engagement,92.0;95.0;200.0;231.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_fxn42w8c47auceto.jpg,0,1,Engagement,,Engagement,86.0;78.0;424.0;339.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_2e1ubenjqy18cd9e.jpg,0,1,Engagement,,Engagement,471.0;635.0;1487.0;2811.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_huig6mfmwy0yn812.jpg,0,1,Engagement,,Engagement,372.0;5.0;707.0;634.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000465463.jpg,0,1,Engagement,,Engagement,31.0;4.0;333.0;423.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_2sqaaz01p9se04g5.jpg,0,1,Engagement,,Engagement,405.0;32.0;531.0;332.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_399p3cz5wenvu673.jpg,0,1,Engagement,,Engagement,431.0;137.0;971.0;925.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_399p3cz5wenvu673.jpg,2,1,Engagement,,Engagement,1269.0;573.0;1408.0;787.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gn4iypnud7sl1urx.jpg,0,1,Engagement,,Engagement,293.0;232.0;398.0;380.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0df3cqr0u2tjp7p5.jpg,0,1,Engagement,,Engagement,2593.0;1678.0;2828.0;2304.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000003461.jpg,0,1,Engagement,,Engagement,308.0;138.0;393.0;444.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_hv6ejpfaed14nbhs.jpg,1,1,Engagement,,Engagement,528.0;49.0;589.0;197.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9sp99b23d78q2xfd.jpg,0,1,Engagement,,Engagement,394.0;44.0;505.0;269.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_bdmxcn549kxpgyuz.jpg,3,1,Engagement,,Engagement,529.0;32.0;644.0;204.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5xwvqb4uphfxp1mm.jpg,6,1,Engagement,,Engagement,801.0;545.0;936.0;733.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000360179.jpg,0,1,Engagement,,Engagement,72.0;150.0;263.0;528.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000360179.jpg,1,1,Engagement,,Engagement,364.0;159.0;623.0;532.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8ybv1vtk1gbc4sx6.jpg,0,1,Engagement,,Engagement,17.0;111.0;376.0;964.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000145351.jpg,0,1,Engagement,,Engagement,401.0;39.0;578.0;243.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gf0ghqd25d61modp.jpg,1,1,Engagement,,Engagement,246.0;158.0;300.0;265.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000064342.jpg,0,1,Engagement,,Engagement,271.0;144.0;441.0;428.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0x2xio27kgus0uv2.jpg,0,1,Engagement,,Engagement,1000.0;592.0;1073.0;734.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8ltmp4v74tu3grzd.jpg,0,1,Engagement,,Engagement,308.0;49.0;549.0;341.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000003532.jpg,0,1,Engagement,,Engagement,83.0;54.0;218.0;391.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8mhkdhsba0oomv6n.jpg,1,1,Engagement,,Engagement,484.0;579.0;1176.0;1507.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_8mhkdhsba0oomv6n.jpg,2,1,Engagement,,Engagement,1297.0;859.0;1800.0;1417.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000402177.jpg,0,1,Engagement,,Engagement,348.0;47.0;603.0;336.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,ade20k/images,sun_amkiquvdcnjlnros.jpg,0,1,Engagement,,Engagement,74.0;142.0;123.0;251.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_0kd173ymfprrv3k7.jpg,0,1,Engagement,,Engagement,174.0;81.0;303.0;318.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000383029.jpg,0,1,Engagement,,Engagement,160.0;32.0;485.0;440.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_25w9z9pkcyh79dtw.jpg,1,1,Engagement,,Engagement,3133.0;1085.0;3860.0;2438.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000245182.jpg,0,1,Engagement,,Engagement,161.0;128.0;478.0;512.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_val2014_000000245182.jpg,1,1,Engagement,,Engagement,300.0;72.0;505.0;453.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_k5wrb88muzd7lufp.jpg,0,1,Engagement,,Engagement,240.0;87.0;310.0;323.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000194800.jpg,1,1,Engagement,,Engagement,53.0;46.0;167.0;409.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_2k6cczb6hx4jdrq9.jpg,0,1,Engagement,,Engagement,123.0;40.0;424.0;315.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000096436.jpg,0,1,Engagement,,Engagement,206.0;18.0;437.0;399.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_5ox5ll6p04xslumr.jpg,0,1,Engagement,,Engagement,228.0;113.0;271.0;228.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_kd5e3be2bpmsrjp5.jpg,0,1,Engagement,,Engagement,68.0;101.0;383.0;799.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000086512.jpg,1,1,Engagement,,Engagement,299.0;138.0;415.0;374.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_87hqobyh7jascaka.jpg,0,1,Engagement,,Engagement,7.0;86.0;149.0;347.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000329888.jpg,0,1,Engagement,,Engagement,171.0;48.0;589.0;592.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_hx1dq28wbp0r25jr.jpg,0,1,Engagement,,Engagement,135.0;24.0;313.0;308.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000242582.jpg,0,1,Engagement,,Engagement,261.0;123.0;362.0;372.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_gqxigievmzf7rjps.jpg,0,1,Engagement,,Engagement,159.0;29.0;612.0;703.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_iteexfsjttlzhhaq.jpg,0,1,Engagement,,Engagement,85.0;98.0;250.0;294.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9iwp0ngbregdre2w.jpg,0,1,Engagement,,Engagement,842.0;364.0;916.0;520.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9iwp0ngbregdre2w.jpg,1,1,Engagement,,Engagement,631.0;362.0;684.0;484.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_h6wrvc8v2yiioyi8.jpg,0,1,Engagement,,Engagement,17.0;1.0;364.0;297.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_c4szd5lccgmbqulb.jpg,0,1,Engagement,,Engagement,200.0;43.0;318.0;309.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_71etp8pu7t91nm1o.jpg,0,1,Engagement,,Engagement,135.0;80.0;287.0;343.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_b4lwpbmidmabon61.jpg,0,1,Engagement,,Engagement,149.0;59.0;273.0;346.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_er91gd1x4duovqpn.jpg,0,1,Engagement,,Engagement,453.0;11.0;844.0;618.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_6i2s78b58cbxffx0.jpg,0,1,Engagement,,Engagement,615.0;154.0;818.0;533.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_9qmnmqazylz04ois.jpg,0,1,Engagement,,Engagement,1.0;777.0;146.0;967.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000565500.jpg,0,1,Engagement,,Engagement,172.0;161.0;308.0;450.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000537198.jpg,0,1,Engagement,,Engagement,287.0;36.0;392.0;375.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000537198.jpg,1,1,Engagement,,Engagement,105.0;87.0;264.0;394.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000044127.jpg,0,1,Engagement,,Engagement,139.0;47.0;470.0;504.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000092221.jpg,0,1,Engagement,,Engagement,57.0;70.0;399.0;480.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,framesdb/images,frame_lncmob5pcr86w1lf.jpg,0,1,Engagement,,Engagement,1050.0;14.0;1655.0;1026.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000571848.jpg,0,1,Engagement,,Engagement,83.0;91.0;213.0;273.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000529952.jpg,0,1,Engagement,,Engagement,126.0;80.0;238.0;324.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000196170.jpg,0,1,Engagement,,Engagement,322.0;62.0;463.0;266.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000196170.jpg,1,1,Engagement,,Engagement,12.0;123.0;231.0;479.0,reconstructed_approx,excluded_no_mapped_emotion_class
emotic,train,mscoco/images,COCO_train2014_000000196170.jpg,2,1,Engagement,,Engagement,407.0;90.0;614.0;412.0,reconstructed_approx,excluded_no_mapped_emotion_class
